DimDate_DateKey,DimDate_FullDateAlternateKey,DimDate_DayNumberOfWeek,DimDate_DayNameOfWeek,DimDate_DayNumberOfMonth,DimDate_DayNumberOfYear,DimDate_WeekNumberOfYear,DimDate_MonthName,DimDate_MonthNumberOfYear,DimDate_CalendarQuarter,DimDate_CalendarYear,DimDate_CalendarSemester,DimDate_FiscalQuarter,DimDate_FiscalYear,DimDate_FiscalSemester
20091211,12/11/2009 0:00,6,Friday,11,345,50,December,12,4,2009,2,2,2010,1
20091212,12/12/2009 0:00,7,Saturday,12,346,50,December,12,4,2009,2,2,2010,1
20091213,12/13/2009 0:00,1,Sunday,13,347,51,December,12,4,2009,2,2,2010,1
20091214,12/14/2009 0:00,2,Monday,14,348,51,December,12,4,2009,2,2,2010,1
20091215,12/15/2009 0:00,3,Tuesday,15,349,51,December,12,4,2009,2,2,2010,1
20091216,12/16/2009 0:00,4,Wednesday,16,350,51,December,12,4,2009,2,2,2010,1
20091217,12/17/2009 0:00,5,Thursday,17,351,51,December,12,4,2009,2,2,2010,1
20091218,12/18/2009 0:00,6,Friday,18,352,51,December,12,4,2009,2,2,2010,1
20091219,12/19/2009 0:00,7,Saturday,19,353,51,December,12,4,2009,2,2,2010,1
20091220,12/20/2009 0:00,1,Sunday,20,354,52,December,12,4,2009,2,2,2010,1
20091221,12/21/2009 0:00,2,Monday,21,355,52,December,12,4,2009,2,2,2010,1
20091222,12/22/2009 0:00,3,Tuesday,22,356,52,December,12,4,2009,2,2,2010,1
20091223,12/23/2009 0:00,4,Wednesday,23,357,52,December,12,4,2009,2,2,2010,1
20091224,12/24/2009 0:00,5,Thursday,24,358,52,December,12,4,2009,2,2,2010,1
20091225,12/25/2009 0:00,6,Friday,25,359,52,December,12,4,2009,2,2,2010,1
20091226,12/26/2009 0:00,7,Saturday,26,360,52,December,12,4,2009,2,2,2010,1
20091227,12/27/2009 0:00,1,Sunday,27,361,53,December,12,4,2009,2,2,2010,1
20091228,12/28/2009 0:00,2,Monday,28,362,53,December,12,4,2009,2,2,2010,1
20091229,12/29/2009 0:00,3,Tuesday,29,363,53,December,12,4,2009,2,2,2010,1
20091230,12/30/2009 0:00,4,Wednesday,30,364,53,December,12,4,2009,2,2,2010,1
20091231,12/31/2009 0:00,5,Thursday,31,365,53,December,12,4,2009,2,2,2010,1
20100101,1/1/2010 0:00,6,Friday,1,1,1,January,1,1,2010,1,3,2010,2
20100102,1/2/2010 0:00,7,Saturday,2,2,1,January,1,1,2010,1,3,2010,2
20100103,1/3/2010 0:00,1,Sunday,3,3,2,January,1,1,2010,1,3,2010,2
20100104,1/4/2010 0:00,2,Monday,4,4,2,January,1,1,2010,1,3,2010,2
20100105,1/5/2010 0:00,3,Tuesday,5,5,2,January,1,1,2010,1,3,2010,2
20100106,1/6/2010 0:00,4,Wednesday,6,6,2,January,1,1,2010,1,3,2010,2
20100107,1/7/2010 0:00,5,Thursday,7,7,2,January,1,1,2010,1,3,2010,2
20100108,1/8/2010 0:00,6,Friday,8,8,2,January,1,1,2010,1,3,2010,2
20100109,1/9/2010 0:00,7,Saturday,9,9,2,January,1,1,2010,1,3,2010,2
20100110,1/10/2010 0:00,1,Sunday,10,10,3,January,1,1,2010,1,3,2010,2
20100111,1/11/2010 0:00,2,Monday,11,11,3,January,1,1,2010,1,3,2010,2
20100112,1/12/2010 0:00,3,Tuesday,12,12,3,January,1,1,2010,1,3,2010,2
20100113,1/13/2010 0:00,4,Wednesday,13,13,3,January,1,1,2010,1,3,2010,2
20100114,1/14/2010 0:00,5,Thursday,14,14,3,January,1,1,2010,1,3,2010,2
20100115,1/15/2010 0:00,6,Friday,15,15,3,January,1,1,2010,1,3,2010,2
20100116,1/16/2010 0:00,7,Saturday,16,16,3,January,1,1,2010,1,3,2010,2
20100117,1/17/2010 0:00,1,Sunday,17,17,4,January,1,1,2010,1,3,2010,2
20100118,1/18/2010 0:00,2,Monday,18,18,4,January,1,1,2010,1,3,2010,2
20100119,1/19/2010 0:00,3,Tuesday,19,19,4,January,1,1,2010,1,3,2010,2
20100120,1/20/2010 0:00,4,Wednesday,20,20,4,January,1,1,2010,1,3,2010,2
20100121,1/21/2010 0:00,5,Thursday,21,21,4,January,1,1,2010,1,3,2010,2
20100122,1/22/2010 0:00,6,Friday,22,22,4,January,1,1,2010,1,3,2010,2
20100123,1/23/2010 0:00,7,Saturday,23,23,4,January,1,1,2010,1,3,2010,2
20100124,1/24/2010 0:00,1,Sunday,24,24,5,January,1,1,2010,1,3,2010,2
20100125,1/25/2010 0:00,2,Monday,25,25,5,January,1,1,2010,1,3,2010,2
20100126,1/26/2010 0:00,3,Tuesday,26,26,5,January,1,1,2010,1,3,2010,2
20100127,1/27/2010 0:00,4,Wednesday,27,27,5,January,1,1,2010,1,3,2010,2
20100128,1/28/2010 0:00,5,Thursday,28,28,5,January,1,1,2010,1,3,2010,2
20100129,1/29/2010 0:00,6,Friday,29,29,5,January,1,1,2010,1,3,2010,2
20100130,1/30/2010 0:00,7,Saturday,30,30,5,January,1,1,2010,1,3,2010,2
20100131,1/31/2010 0:00,1,Sunday,31,31,6,January,1,1,2010,1,3,2010,2
20100201,2/1/2010 0:00,2,Monday,1,32,6,February,2,1,2010,1,3,2010,2
20100202,2/2/2010 0:00,3,Tuesday,2,33,6,February,2,1,2010,1,3,2010,2
20100203,2/3/2010 0:00,4,Wednesday,3,34,6,February,2,1,2010,1,3,2010,2
20100204,2/4/2010 0:00,5,Thursday,4,35,6,February,2,1,2010,1,3,2010,2
20100205,2/5/2010 0:00,6,Friday,5,36,6,February,2,1,2010,1,3,2010,2
20100206,2/6/2010 0:00,7,Saturday,6,37,6,February,2,1,2010,1,3,2010,2
20100207,2/7/2010 0:00,1,Sunday,7,38,7,February,2,1,2010,1,3,2010,2
20100208,2/8/2010 0:00,2,Monday,8,39,7,February,2,1,2010,1,3,2010,2
20100209,2/9/2010 0:00,3,Tuesday,9,40,7,February,2,1,2010,1,3,2010,2
20100210,2/10/2010 0:00,4,Wednesday,10,41,7,February,2,1,2010,1,3,2010,2
20100211,2/11/2010 0:00,5,Thursday,11,42,7,February,2,1,2010,1,3,2010,2
20100212,2/12/2010 0:00,6,Friday,12,43,7,February,2,1,2010,1,3,2010,2
20100213,2/13/2010 0:00,7,Saturday,13,44,7,February,2,1,2010,1,3,2010,2
20100214,2/14/2010 0:00,1,Sunday,14,45,8,February,2,1,2010,1,3,2010,2
20100215,2/15/2010 0:00,2,Monday,15,46,8,February,2,1,2010,1,3,2010,2
20100216,2/16/2010 0:00,3,Tuesday,16,47,8,February,2,1,2010,1,3,2010,2
20100217,2/17/2010 0:00,4,Wednesday,17,48,8,February,2,1,2010,1,3,2010,2
20100218,2/18/2010 0:00,5,Thursday,18,49,8,February,2,1,2010,1,3,2010,2
20100219,2/19/2010 0:00,6,Friday,19,50,8,February,2,1,2010,1,3,2010,2
20100220,2/20/2010 0:00,7,Saturday,20,51,8,February,2,1,2010,1,3,2010,2
20100221,2/21/2010 0:00,1,Sunday,21,52,9,February,2,1,2010,1,3,2010,2
20100222,2/22/2010 0:00,2,Monday,22,53,9,February,2,1,2010,1,3,2010,2
20100223,2/23/2010 0:00,3,Tuesday,23,54,9,February,2,1,2010,1,3,2010,2
20100224,2/24/2010 0:00,4,Wednesday,24,55,9,February,2,1,2010,1,3,2010,2
20100225,2/25/2010 0:00,5,Thursday,25,56,9,February,2,1,2010,1,3,2010,2
20100226,2/26/2010 0:00,6,Friday,26,57,9,February,2,1,2010,1,3,2010,2
20100227,2/27/2010 0:00,7,Saturday,27,58,9,February,2,1,2010,1,3,2010,2
20100228,2/28/2010 0:00,1,Sunday,28,59,10,February,2,1,2010,1,3,2010,2
20100301,3/1/2010 0:00,2,Monday,1,60,10,March,3,1,2010,1,3,2010,2
20100301,3/1/2010 0:00,2,Monday,1,60,10,March,3,1,2010,1,3,2010,2
20100302,3/2/2010 0:00,3,Tuesday,2,61,10,March,3,1,2010,1,3,2010,2
20100303,3/3/2010 0:00,4,Wednesday,3,62,10,March,3,1,2010,1,3,2010,2
20100304,3/4/2010 0:00,5,Thursday,4,63,10,March,3,1,2010,1,3,2010,2
20100305,3/5/2010 0:00,6,Friday,5,64,10,March,3,1,2010,1,3,2010,2
20100306,3/6/2010 0:00,7,Saturday,6,65,10,March,3,1,2010,1,3,2010,2
20100307,3/7/2010 0:00,1,Sunday,7,66,11,March,3,1,2010,1,3,2010,2
20100308,3/8/2010 0:00,2,Monday,8,67,11,March,3,1,2010,1,3,2010,2
20100309,3/9/2010 0:00,3,Tuesday,9,68,11,March,3,1,2010,1,3,2010,2
20100310,3/10/2010 0:00,4,Wednesday,10,69,11,March,3,1,2010,1,3,2010,2
20100311,3/11/2010 0:00,5,Thursday,11,70,11,March,3,1,2010,1,3,2010,2
20100312,3/12/2010 0:00,6,Friday,12,71,11,March,3,1,2010,1,3,2010,2
20100313,3/13/2010 0:00,7,Saturday,13,72,11,March,3,1,2010,1,3,2010,2
20100314,3/14/2010 0:00,1,Sunday,14,73,12,March,3,1,2010,1,3,2010,2
20100315,3/15/2010 0:00,2,Monday,15,74,12,March,3,1,2010,1,3,2010,2
20100316,3/16/2010 0:00,3,Tuesday,16,75,12,March,3,1,2010,1,3,2010,2
20100317,3/17/2010 0:00,4,Wednesday,17,76,12,March,3,1,2010,1,3,2010,2
20100318,3/18/2010 0:00,5,Thursday,18,77,12,March,3,1,2010,1,3,2010,2
20100319,3/19/2010 0:00,6,Friday,19,78,12,March,3,1,2010,1,3,2010,2
20100320,3/20/2010 0:00,7,Saturday,20,79,12,March,3,1,2010,1,3,2010,2
20100321,3/21/2010 0:00,1,Sunday,21,80,13,March,3,1,2010,1,3,2010,2
20100322,3/22/2010 0:00,2,Monday,22,81,13,March,3,1,2010,1,3,2010,2
20100323,3/23/2010 0:00,3,Tuesday,23,82,13,March,3,1,2010,1,3,2010,2
20100324,3/24/2010 0:00,4,Wednesday,24,83,13,March,3,1,2010,1,3,2010,2
20100325,3/25/2010 0:00,5,Thursday,25,84,13,March,3,1,2010,1,3,2010,2
20100326,3/26/2010 0:00,6,Friday,26,85,13,March,3,1,2010,1,3,2010,2
20100327,3/27/2010 0:00,7,Saturday,27,86,13,March,3,1,2010,1,3,2010,2
20100328,3/28/2010 0:00,1,Sunday,28,87,14,March,3,1,2010,1,3,2010,2
20100329,3/29/2010 0:00,2,Monday,29,88,14,March,3,1,2010,1,3,2010,2
20100330,3/30/2010 0:00,3,Tuesday,30,89,14,March,3,1,2010,1,3,2010,2
20100331,3/31/2010 0:00,4,Wednesday,31,90,14,March,3,1,2010,1,3,2010,2
20100401,4/1/2010 0:00,5,Thursday,1,91,14,April,4,2,2010,1,4,2010,2
20100402,4/2/2010 0:00,6,Friday,2,92,14,April,4,2,2010,1,4,2010,2
20100403,4/3/2010 0:00,7,Saturday,3,93,14,April,4,2,2010,1,4,2010,2
20100404,4/4/2010 0:00,1,Sunday,4,94,15,April,4,2,2010,1,4,2010,2
20100405,4/5/2010 0:00,2,Monday,5,95,15,April,4,2,2010,1,4,2010,2
20100406,4/6/2010 0:00,3,Tuesday,6,96,15,April,4,2,2010,1,4,2010,2
20100407,4/7/2010 0:00,4,Wednesday,7,97,15,April,4,2,2010,1,4,2010,2
20100408,4/8/2010 0:00,5,Thursday,8,98,15,April,4,2,2010,1,4,2010,2
20100409,4/9/2010 0:00,6,Friday,9,99,15,April,4,2,2010,1,4,2010,2
20100410,4/10/2010 0:00,7,Saturday,10,100,15,April,4,2,2010,1,4,2010,2
20100411,4/11/2010 0:00,1,Sunday,11,101,16,April,4,2,2010,1,4,2010,2
20100412,4/12/2010 0:00,2,Monday,12,102,16,April,4,2,2010,1,4,2010,2
20100413,4/13/2010 0:00,3,Tuesday,13,103,16,April,4,2,2010,1,4,2010,2
20100414,4/14/2010 0:00,4,Wednesday,14,104,16,April,4,2,2010,1,4,2010,2
20100415,4/15/2010 0:00,5,Thursday,15,105,16,April,4,2,2010,1,4,2010,2
20100416,4/16/2010 0:00,6,Friday,16,106,16,April,4,2,2010,1,4,2010,2
20100417,4/17/2010 0:00,7,Saturday,17,107,16,April,4,2,2010,1,4,2010,2
20100418,4/18/2010 0:00,1,Sunday,18,108,17,April,4,2,2010,1,4,2010,2
20100419,4/19/2010 0:00,2,Monday,19,109,17,April,4,2,2010,1,4,2010,2
20100420,4/20/2010 0:00,3,Tuesday,20,110,17,April,4,2,2010,1,4,2010,2
20100421,4/21/2010 0:00,4,Wednesday,21,111,17,April,4,2,2010,1,4,2010,2
20100422,4/22/2010 0:00,5,Thursday,22,112,17,April,4,2,2010,1,4,2010,2
20100423,4/23/2010 0:00,6,Friday,23,113,17,April,4,2,2010,1,4,2010,2
20100424,4/24/2010 0:00,7,Saturday,24,114,17,April,4,2,2010,1,4,2010,2
20100425,4/25/2010 0:00,1,Sunday,25,115,18,April,4,2,2010,1,4,2010,2
20100426,4/26/2010 0:00,2,Monday,26,116,18,April,4,2,2010,1,4,2010,2
20100427,4/27/2010 0:00,3,Tuesday,27,117,18,April,4,2,2010,1,4,2010,2
20100428,4/28/2010 0:00,4,Wednesday,28,118,18,April,4,2,2010,1,4,2010,2
20100429,4/29/2010 0:00,5,Thursday,29,119,18,April,4,2,2010,1,4,2010,2
20100430,4/30/2010 0:00,6,Friday,30,120,18,April,4,2,2010,1,4,2010,2
20100501,5/1/2010 0:00,7,Saturday,1,121,18,May,5,2,2010,1,4,2010,2
20100502,5/2/2010 0:00,1,Sunday,2,122,19,May,5,2,2010,1,4,2010,2
20100503,5/3/2010 0:00,2,Monday,3,123,19,May,5,2,2010,1,4,2010,2
20100504,5/4/2010 0:00,3,Tuesday,4,124,19,May,5,2,2010,1,4,2010,2
20100505,5/5/2010 0:00,4,Wednesday,5,125,19,May,5,2,2010,1,4,2010,2
20100506,5/6/2010 0:00,5,Thursday,6,126,19,May,5,2,2010,1,4,2010,2
20100507,5/7/2010 0:00,6,Friday,7,127,19,May,5,2,2010,1,4,2010,2
20100508,5/8/2010 0:00,7,Saturday,8,128,19,May,5,2,2010,1,4,2010,2
20100509,5/9/2010 0:00,1,Sunday,9,129,20,May,5,2,2010,1,4,2010,2
20100510,5/10/2010 0:00,2,Monday,10,130,20,May,5,2,2010,1,4,2010,2
20100511,5/11/2010 0:00,3,Tuesday,11,131,20,May,5,2,2010,1,4,2010,2
20100512,5/12/2010 0:00,4,Wednesday,12,132,20,May,5,2,2010,1,4,2010,2
20100513,5/13/2010 0:00,5,Thursday,13,133,20,May,5,2,2010,1,4,2010,2
20100514,5/14/2010 0:00,6,Friday,14,134,20,May,5,2,2010,1,4,2010,2
20100515,5/15/2010 0:00,7,Saturday,15,135,20,May,5,2,2010,1,4,2010,2
20100516,5/16/2010 0:00,1,Sunday,16,136,21,May,5,2,2010,1,4,2010,2
20100517,5/17/2010 0:00,2,Monday,17,137,21,May,5,2,2010,1,4,2010,2
20100518,5/18/2010 0:00,3,Tuesday,18,138,21,May,5,2,2010,1,4,2010,2
20100519,5/19/2010 0:00,4,Wednesday,19,139,21,May,5,2,2010,1,4,2010,2
20100520,5/20/2010 0:00,5,Thursday,20,140,21,May,5,2,2010,1,4,2010,2
20100521,5/21/2010 0:00,6,Friday,21,141,21,May,5,2,2010,1,4,2010,2
20100522,5/22/2010 0:00,7,Saturday,22,142,21,May,5,2,2010,1,4,2010,2
20100523,5/23/2010 0:00,1,Sunday,23,143,22,May,5,2,2010,1,4,2010,2
20100524,5/24/2010 0:00,2,Monday,24,144,22,May,5,2,2010,1,4,2010,2
20100525,5/25/2010 0:00,3,Tuesday,25,145,22,May,5,2,2010,1,4,2010,2
20100526,5/26/2010 0:00,4,Wednesday,26,146,22,May,5,2,2010,1,4,2010,2
20100527,5/27/2010 0:00,5,Thursday,27,147,22,May,5,2,2010,1,4,2010,2
20100528,5/28/2010 0:00,6,Friday,28,148,22,May,5,2,2010,1,4,2010,2
20100529,5/29/2010 0:00,7,Saturday,29,149,22,May,5,2,2010,1,4,2010,2
20100530,5/30/2010 0:00,1,Sunday,30,150,23,May,5,2,2010,1,4,2010,2
20100531,5/31/2010 0:00,2,Monday,31,151,23,May,5,2,2010,1,4,2010,2
20100601,6/1/2010 0:00,3,Tuesday,1,152,23,June,6,2,2010,1,4,2010,2
20100602,6/2/2010 0:00,4,Wednesday,2,153,23,June,6,2,2010,1,4,2010,2
20100603,6/3/2010 0:00,5,Thursday,3,154,23,June,6,2,2010,1,4,2010,2
20100604,6/4/2010 0:00,6,Friday,4,155,23,June,6,2,2010,1,4,2010,2
20100605,6/5/2010 0:00,7,Saturday,5,156,23,June,6,2,2010,1,4,2010,2
20100606,6/6/2010 0:00,1,Sunday,6,157,24,June,6,2,2010,1,4,2010,2
20100607,6/7/2010 0:00,2,Monday,7,158,24,June,6,2,2010,1,4,2010,2
20100608,6/8/2010 0:00,3,Tuesday,8,159,24,June,6,2,2010,1,4,2010,2
20100609,6/9/2010 0:00,4,Wednesday,9,160,24,June,6,2,2010,1,4,2010,2
20100610,6/10/2010 0:00,5,Thursday,10,161,24,June,6,2,2010,1,4,2010,2
20100611,6/11/2010 0:00,6,Friday,11,162,24,June,6,2,2010,1,4,2010,2
20100612,6/12/2010 0:00,7,Saturday,12,163,24,June,6,2,2010,1,4,2010,2
20100613,6/13/2010 0:00,1,Sunday,13,164,25,June,6,2,2010,1,4,2010,2
20100614,6/14/2010 0:00,2,Monday,14,165,25,June,6,2,2010,1,4,2010,2
20100615,6/15/2010 0:00,3,Tuesday,15,166,25,June,6,2,2010,1,4,2010,2
20100616,6/16/2010 0:00,4,Wednesday,16,167,25,June,6,2,2010,1,4,2010,2
20100617,6/17/2010 0:00,5,Thursday,17,168,25,June,6,2,2010,1,4,2010,2
20100618,6/18/2010 0:00,6,Friday,18,169,25,June,6,2,2010,1,4,2010,2
20100619,6/19/2010 0:00,7,Saturday,19,170,25,June,6,2,2010,1,4,2010,2
20100620,6/20/2010 0:00,1,Sunday,20,171,26,June,6,2,2010,1,4,2010,2
20100621,6/21/2010 0:00,2,Monday,21,172,26,June,6,2,2010,1,4,2010,2
20100622,6/22/2010 0:00,3,Tuesday,22,173,26,June,6,2,2010,1,4,2010,2
20100623,6/23/2010 0:00,4,Wednesday,23,174,26,June,6,2,2010,1,4,2010,2
20100624,6/24/2010 0:00,5,Thursday,24,175,26,June,6,2,2010,1,4,2010,2
20100625,6/25/2010 0:00,6,Friday,25,176,26,June,6,2,2010,1,4,2010,2
20100626,6/26/2010 0:00,7,Saturday,26,177,26,June,6,2,2010,1,4,2010,2
20100627,6/27/2010 0:00,1,Sunday,27,178,27,June,6,2,2010,1,4,2010,2
20100628,6/28/2010 0:00,2,Monday,28,179,27,June,6,2,2010,1,4,2010,2
20100629,6/29/2010 0:00,3,Tuesday,29,180,27,June,6,2,2010,1,4,2010,2
20100630,6/30/2010 0:00,4,Wednesday,30,181,27,June,6,2,2010,1,4,2010,2
20100701,7/1/2010 0:00,5,Thursday,1,182,27,July,7,3,2010,2,1,2011,1
20100702,7/2/2010 0:00,6,Friday,2,183,27,July,7,3,2010,2,1,2011,1
20100703,7/3/2010 0:00,7,Saturday,3,184,27,July,7,3,2010,2,1,2011,1
20100704,7/4/2010 0:00,1,Sunday,4,185,28,July,7,3,2010,2,1,2011,1
20100705,7/5/2010 0:00,2,Monday,5,186,28,July,7,3,2010,2,1,2011,1
20100706,7/6/2010 0:00,3,Tuesday,6,187,28,July,7,3,2010,2,1,2011,1
20100707,7/7/2010 0:00,4,Wednesday,7,188,28,July,7,3,2010,2,1,2011,1
20100708,7/8/2010 0:00,5,Thursday,8,189,28,July,7,3,2010,2,1,2011,1
20100709,7/9/2010 0:00,6,Friday,9,190,28,July,7,3,2010,2,1,2011,1
20100710,7/10/2010 0:00,7,Saturday,10,191,28,July,7,3,2010,2,1,2011,1
20100711,7/11/2010 0:00,1,Sunday,11,192,29,July,7,3,2010,2,1,2011,1
20100712,7/12/2010 0:00,2,Monday,12,193,29,July,7,3,2010,2,1,2011,1
20100713,7/13/2010 0:00,3,Tuesday,13,194,29,July,7,3,2010,2,1,2011,1
20100714,7/14/2010 0:00,4,Wednesday,14,195,29,July,7,3,2010,2,1,2011,1
20100715,7/15/2010 0:00,5,Thursday,15,196,29,July,7,3,2010,2,1,2011,1
20100716,7/16/2010 0:00,6,Friday,16,197,29,July,7,3,2010,2,1,2011,1
20100717,7/17/2010 0:00,7,Saturday,17,198,29,July,7,3,2010,2,1,2011,1
20100718,7/18/2010 0:00,1,Sunday,18,199,30,July,7,3,2010,2,1,2011,1
20100719,7/19/2010 0:00,2,Monday,19,200,30,July,7,3,2010,2,1,2011,1
20100720,7/20/2010 0:00,3,Tuesday,20,201,30,July,7,3,2010,2,1,2011,1
20100721,7/21/2010 0:00,4,Wednesday,21,202,30,July,7,3,2010,2,1,2011,1
20100722,7/22/2010 0:00,5,Thursday,22,203,30,July,7,3,2010,2,1,2011,1
20100723,7/23/2010 0:00,6,Friday,23,204,30,July,7,3,2010,2,1,2011,1
20100724,7/24/2010 0:00,7,Saturday,24,205,30,July,7,3,2010,2,1,2011,1
20100725,7/25/2010 0:00,1,Sunday,25,206,31,July,7,3,2010,2,1,2011,1
20100726,7/26/2010 0:00,2,Monday,26,207,31,July,7,3,2010,2,1,2011,1
20100727,7/27/2010 0:00,3,Tuesday,27,208,31,July,7,3,2010,2,1,2011,1
20100728,7/28/2010 0:00,4,Wednesday,28,209,31,July,7,3,2010,2,1,2011,1
20100729,7/29/2010 0:00,5,Thursday,29,210,31,July,7,3,2010,2,1,2011,1
20100730,7/30/2010 0:00,6,Friday,30,211,31,July,7,3,2010,2,1,2011,1
20100731,7/31/2010 0:00,7,Saturday,31,212,31,July,7,3,2010,2,1,2011,1
20100801,8/1/2010 0:00,1,Sunday,1,213,32,August,8,3,2010,2,1,2011,1
20100802,8/2/2010 0:00,2,Monday,2,214,32,August,8,3,2010,2,1,2011,1
20100803,8/3/2010 0:00,3,Tuesday,3,215,32,August,8,3,2010,2,1,2011,1
20100804,8/4/2010 0:00,4,Wednesday,4,216,32,August,8,3,2010,2,1,2011,1
20100805,8/5/2010 0:00,5,Thursday,5,217,32,August,8,3,2010,2,1,2011,1
20100806,8/6/2010 0:00,6,Friday,6,218,32,August,8,3,2010,2,1,2011,1
20100807,8/7/2010 0:00,7,Saturday,7,219,32,August,8,3,2010,2,1,2011,1
20100808,8/8/2010 0:00,1,Sunday,8,220,33,August,8,3,2010,2,1,2011,1
20100809,8/9/2010 0:00,2,Monday,9,221,33,August,8,3,2010,2,1,2011,1
20100810,8/10/2010 0:00,3,Tuesday,10,222,33,August,8,3,2010,2,1,2011,1
20100811,8/11/2010 0:00,4,Wednesday,11,223,33,August,8,3,2010,2,1,2011,1
20100812,8/12/2010 0:00,5,Thursday,12,224,33,August,8,3,2010,2,1,2011,1
20100813,8/13/2010 0:00,6,Friday,13,225,33,August,8,3,2010,2,1,2011,1
20100814,8/14/2010 0:00,7,Saturday,14,226,33,August,8,3,2010,2,1,2011,1
20100815,8/15/2010 0:00,1,Sunday,15,227,34,August,8,3,2010,2,1,2011,1
20100816,8/16/2010 0:00,2,Monday,16,228,34,August,8,3,2010,2,1,2011,1
20100817,8/17/2010 0:00,3,Tuesday,17,229,34,August,8,3,2010,2,1,2011,1
20100818,8/18/2010 0:00,4,Wednesday,18,230,34,August,8,3,2010,2,1,2011,1
20100819,8/19/2010 0:00,5,Thursday,19,231,34,August,8,3,2010,2,1,2011,1
20100820,8/20/2010 0:00,6,Friday,20,232,34,August,8,3,2010,2,1,2011,1
20100821,8/21/2010 0:00,7,Saturday,21,233,34,August,8,3,2010,2,1,2011,1
20100822,8/22/2010 0:00,1,Sunday,22,234,35,August,8,3,2010,2,1,2011,1
20100823,8/23/2010 0:00,2,Monday,23,235,35,August,8,3,2010,2,1,2011,1
20100824,8/24/2010 0:00,3,Tuesday,24,236,35,August,8,3,2010,2,1,2011,1
20100825,8/25/2010 0:00,4,Wednesday,25,237,35,August,8,3,2010,2,1,2011,1
20100826,8/26/2010 0:00,5,Thursday,26,238,35,August,8,3,2010,2,1,2011,1
20100827,8/27/2010 0:00,6,Friday,27,239,35,August,8,3,2010,2,1,2011,1
20100828,8/28/2010 0:00,7,Saturday,28,240,35,August,8,3,2010,2,1,2011,1
20100829,8/29/2010 0:00,1,Sunday,29,241,36,August,8,3,2010,2,1,2011,1
20100830,8/30/2010 0:00,2,Monday,30,242,36,August,8,3,2010,2,1,2011,1
20100831,8/31/2010 0:00,3,Tuesday,31,243,36,August,8,3,2010,2,1,2011,1
20100901,9/1/2010 0:00,4,Wednesday,1,244,36,September,9,3,2010,2,1,2011,1
20100902,9/2/2010 0:00,5,Thursday,2,245,36,September,9,3,2010,2,1,2011,1
20100903,9/3/2010 0:00,6,Friday,3,246,36,September,9,3,2010,2,1,2011,1
20100904,9/4/2010 0:00,7,Saturday,4,247,36,September,9,3,2010,2,1,2011,1
20100905,9/5/2010 0:00,1,Sunday,5,248,37,September,9,3,2010,2,1,2011,1
20100906,9/6/2010 0:00,2,Monday,6,249,37,September,9,3,2010,2,1,2011,1
20100907,9/7/2010 0:00,3,Tuesday,7,250,37,September,9,3,2010,2,1,2011,1
20100908,9/8/2010 0:00,4,Wednesday,8,251,37,September,9,3,2010,2,1,2011,1
20100909,9/9/2010 0:00,5,Thursday,9,252,37,September,9,3,2010,2,1,2011,1
20100910,9/10/2010 0:00,6,Friday,10,253,37,September,9,3,2010,2,1,2011,1
20100911,9/11/2010 0:00,7,Saturday,11,254,37,September,9,3,2010,2,1,2011,1
20100912,9/12/2010 0:00,1,Sunday,12,255,38,September,9,3,2010,2,1,2011,1
20100913,9/13/2010 0:00,2,Monday,13,256,38,September,9,3,2010,2,1,2011,1
20100914,9/14/2010 0:00,3,Tuesday,14,257,38,September,9,3,2010,2,1,2011,1
20100915,9/15/2010 0:00,4,Wednesday,15,258,38,September,9,3,2010,2,1,2011,1
20100916,9/16/2010 0:00,5,Thursday,16,259,38,September,9,3,2010,2,1,2011,1
20100917,9/17/2010 0:00,6,Friday,17,260,38,September,9,3,2010,2,1,2011,1
20100918,9/18/2010 0:00,7,Saturday,18,261,38,September,9,3,2010,2,1,2011,1
20100919,9/19/2010 0:00,1,Sunday,19,262,39,September,9,3,2010,2,1,2011,1
20100920,9/20/2010 0:00,2,Monday,20,263,39,September,9,3,2010,2,1,2011,1
20100921,9/21/2010 0:00,3,Tuesday,21,264,39,September,9,3,2010,2,1,2011,1
20100922,9/22/2010 0:00,4,Wednesday,22,265,39,September,9,3,2010,2,1,2011,1
20100923,9/23/2010 0:00,5,Thursday,23,266,39,September,9,3,2010,2,1,2011,1
20100924,9/24/2010 0:00,6,Friday,24,267,39,September,9,3,2010,2,1,2011,1
20100925,9/25/2010 0:00,7,Saturday,25,268,39,September,9,3,2010,2,1,2011,1
20100926,9/26/2010 0:00,1,Sunday,26,269,40,September,9,3,2010,2,1,2011,1
20100927,9/27/2010 0:00,2,Monday,27,270,40,September,9,3,2010,2,1,2011,1
20100928,9/28/2010 0:00,3,Tuesday,28,271,40,September,9,3,2010,2,1,2011,1
20100929,9/29/2010 0:00,4,Wednesday,29,272,40,September,9,3,2010,2,1,2011,1
20100930,9/30/2010 0:00,5,Thursday,30,273,40,September,9,3,2010,2,1,2011,1
20101001,10/1/2010 0:00,6,Friday,1,274,40,October,10,4,2010,2,2,2011,1
20101002,10/2/2010 0:00,7,Saturday,2,275,40,October,10,4,2010,2,2,2011,1
20101003,10/3/2010 0:00,1,Sunday,3,276,41,October,10,4,2010,2,2,2011,1
20101004,10/4/2010 0:00,2,Monday,4,277,41,October,10,4,2010,2,2,2011,1
